model_1.h5,model_2.h5,model_3.h5,model_4.h5,model_5.h5,model_6.h5,model_7.h5,model_8.h5,label
0.88611335,0.8644645,0.08005129,0.1918714,0.73129976,0.6945472,0.87367016,0.96460146,1
0.9542025,0.982041,0.9445126,0.8865987,0.97998035,0.9996025,0.9747614,0.98374474,1
0.99230033,0.9957387,0.9871848,0.8056563,0.99744326,0.93869823,0.994371,0.98001575,1
0.9629017,0.5096098,0.7295314,0.9554413,0.76961255,0.68582296,0.9251016,0.9707737,1
0.9998287,0.99999195,0.99994785,0.9987167,0.9999995,0.9999845,0.99999875,0.9999998,1
0.6034689,0.88693786,0.9635961,0.93207514,0.6066748,0.87494284,0.98682946,0.73027617,1
0.99653167,0.4139851,0.95352113,0.9284075,0.9038259,0.9349364,0.9263173,0.98233914,1
0.9808795,0.9743275,0.99334735,0.8091473,0.9990982,0.9795408,0.99739665,0.99416125,1
0.4627617,0.49306622,0.94407535,0.8180342,0.57179016,0.8406341,0.93193763,0.8633672,1
0.14806627,0.46205285,0.4269608,0.055320766,0.30629554,0.6740298,0.15815693,0.8038329,1
0.9912563,0.9956103,0.97663444,0.89613783,0.9779949,0.97525346,0.9952008,0.9974157,1
0.91374326,0.74126,0.8426583,0.030540328,0.2611824,0.7403708,0.9600086,0.3109199,1
0.9744797,0.8962344,0.9081091,0.9711704,0.9590924,0.9994962,0.99260443,0.955691,1
0.36165163,0.46560025,0.18874115,0.15513049,0.62541914,0.24953797,0.53785086,0.28844574,1
0.71433705,0.61466515,0.38285357,0.07425318,0.5121269,0.72164273,0.05471329,0.35388187,1
0.9999693,0.99999624,0.99974215,0.99749357,0.99997294,0.9999766,0.99991393,0.9999982,1
0.99996805,0.99892974,0.99867153,0.95980865,0.9996169,0.99997187,0.9995189,0.99913627,1
0.9338184,0.616917,0.5871757,0.43207896,0.4459898,0.46071395,0.9892344,0.63145,1
0.8437936,0.35727218,0.3796884,0.7705996,0.65102,0.5620608,0.9590839,0.9540426,1
0.7850348,0.8951614,0.8838649,0.9543709,0.89440197,0.9238281,0.96649647,0.92715085,1
0.44613189,0.7511196,0.17052056,0.48441905,0.65845037,0.319092,0.5082711,0.8401455,1
0.9994489,0.99987185,0.9997715,0.9988307,0.99938726,0.99079126,0.9998282,0.9999835,1
0.9999918,0.9991464,0.99773103,0.9834327,0.9999944,0.9973913,0.9999076,0.9996496,1
0.9859972,0.99982667,0.99997544,0.36961302,0.99999285,0.97706676,0.99993354,0.98767334,1
0.9946984,0.99080604,0.94981587,0.9094207,0.9233119,0.9806947,0.9892904,0.97110605,1
0.98012406,0.948381,0.8176925,0.8669686,0.98209274,0.920064,0.98666173,0.96832365,1
0.70992446,0.34793177,0.06462845,0.12598515,0.6052508,0.08069244,0.5033418,0.5075991,1
0.9167901,0.9951171,0.9978829,0.6519799,0.8277506,0.98148763,0.9626711,0.826874,1
0.9971311,0.99972236,0.99333215,0.8484952,0.99989426,0.9966788,0.999696,0.9993951,1
0.79204315,0.8972116,0.63690656,0.8704621,0.9353355,0.9933577,0.9373788,0.9577805,1
0.9928327,0.96847063,0.97272164,0.39156502,0.86333823,0.9740184,0.906987,0.96793437,1
0.99466467,0.9304206,0.79041755,0.37082785,0.9549279,0.9903225,0.9934084,0.6570794,1
0.3907146,0.09440855,0.2731081,0.62450457,0.43535426,0.6924477,0.82427937,0.820621,1
0.9995317,0.99960893,0.99963695,0.99600905,0.9999623,0.9998848,0.99999857,0.99997365,1
0.99988705,0.9871996,0.99631673,0.8417904,0.99961406,0.9835415,0.998594,0.9997015,1
0.9646477,0.99584615,0.9104544,0.8511306,0.99658114,0.8693728,0.9887032,0.9998176,1
0.99989915,0.99669063,0.9997063,0.99801624,0.9996208,0.99849653,0.99995047,0.99999535,1
0.9996415,0.9588195,0.99757415,0.90326995,0.9901605,0.9695955,0.9959899,0.99990666,1
0.121280834,0.35287428,0.26083872,0.024934994,0.05921541,0.094957896,0.20197362,0.24251446,1
0.9325759,0.5634429,0.91916686,0.6070504,0.89038634,0.535861,0.79160947,0.9767009,1
0.99961793,0.9999697,0.9984517,0.9969854,0.9957626,0.99988496,0.99994904,0.99990094,1
0.9946463,0.9671923,0.99963504,0.80658937,0.9977149,0.99982935,0.9971625,0.99949014,1
0.9749019,0.9644203,0.57997775,0.8411691,0.45479354,0.8575593,0.8684768,0.87608004,1
0.986036,0.9180851,0.80187917,0.88550633,0.55389,0.9763515,0.9028557,0.9006254,1
0.99752295,0.97232014,0.98062307,0.7222543,0.9638623,0.9986139,0.99835205,0.99642664,1
0.04374581,0.013471303,0.029785248,0.0380668,0.14987,0.06503959,0.08254664,0.054120407,1
0.6892252,0.63684297,0.57639176,0.86418545,0.5367264,0.15333025,0.79120517,0.9762138,1
0.9914462,0.9748716,0.940475,0.55447906,0.9642982,0.99955046,0.99123055,0.84348524,1
0.24289043,0.30534804,0.27034545,0.1553689,0.25849625,0.36438307,0.600117,0.32219276,1
0.99542093,0.97836405,0.96851814,0.9680226,0.9984474,0.99452466,0.9767729,0.99940574,1
0.9985476,0.9171458,0.9696155,0.4422941,0.9579433,0.9578547,0.97383386,0.9836097,1
0.9785585,0.99847203,0.934237,0.954753,0.60431534,0.9941788,0.8790783,0.99885714,1
0.99903977,0.98016524,0.99647987,0.9979358,0.91326106,0.9881465,0.9951661,0.992773,1
0.9987942,0.99698687,0.87362367,0.94464445,0.9797732,0.9752222,0.9758768,0.96765465,1
0.9707072,0.9971301,0.8762214,0.99289113,0.9715978,0.9968044,0.9971141,0.9990687,1
0.99992704,0.9986728,0.9957211,0.9183382,0.91334814,0.99843645,0.99898106,0.9922729,1
0.17842123,0.0017949262,0.1078415,0.5585556,0.28613257,0.88248163,0.09080332,0.24764934,1
0.80707085,0.9233793,0.48279837,0.9355696,0.5489507,0.26513377,0.8644346,0.6102732,1
0.78101534,0.2928914,0.8777027,0.2708163,0.5402008,0.14942177,0.7673101,0.9278462,1
0.91784334,0.75648963,0.94165474,0.2971521,0.5663471,0.98608875,0.5277908,0.79556006,1
0.6454723,0.15516576,0.2958396,0.3308731,0.3144661,0.135924,0.2188257,0.48464054,1
0.9987472,0.9991358,0.9803636,0.9983972,0.9979713,0.98177,0.9993656,0.99018866,1
0.58812046,0.9837495,0.8651286,0.95155936,0.10257921,0.9765102,0.29559574,0.964233,1
0.99536306,0.9973689,0.5151435,0.91895497,0.9958993,0.9748465,0.8898294,0.7979958,1
0.51828396,0.29177144,0.07330006,0.102649555,0.11411164,0.5855846,0.190709,0.374672,1
0.9996828,0.9997831,0.99841267,0.97492224,0.9988965,0.9997432,0.99977624,0.94574314,1
0.47431397,0.9039025,0.84817606,0.6880821,0.61573327,0.73362076,0.95544994,0.990783,1
0.76462644,0.95926344,0.0872791,0.6546695,0.49941853,0.9937203,0.9106343,0.8852446,1
0.8339348,0.7175845,0.5711758,0.6773233,0.84700036,0.92145616,0.89842683,0.865939,1
0.99589545,0.0008941912,0.97635317,0.52572626,0.00073523086,0.3045513,0.5084796,0.66462696,1
0.99824715,0.99935097,0.9944095,0.9930273,0.991284,0.9996178,0.9991591,0.9995615,1
0.9967648,0.8051468,0.95166683,0.9054839,0.9421875,0.9897916,0.82882404,0.9482386,1
0.97599703,0.9988512,0.59695244,0.98420197,0.9966271,0.9069983,0.9581934,0.99919915,1
0.98493594,0.9487826,0.45735046,0.66320395,0.40262464,0.7042581,0.74971527,0.9491128,1
0.9882502,0.92648894,0.93938637,0.9513089,0.98068285,0.74304914,0.9976652,0.992054,1
0.98241997,0.9866231,0.899854,0.2542426,0.9958976,0.9902377,0.99811214,0.9999272,1
0.9989479,0.9995663,0.99865127,0.9965096,0.9962252,0.99966246,0.9938277,0.9839133,1
0.27818394,0.4892842,0.36671594,0.36620694,0.5950614,0.34237453,0.6711202,0.9251857,1
0.42393202,0.0077280356,0.0032767365,0.12858753,0.0029661453,0.45773938,0.835885,0.020720031,1
0.9999952,0.9907698,0.99999195,0.99205637,0.99717784,0.9996234,0.98971456,0.9997399,1
0.6956566,0.8524115,0.77636796,0.6410316,0.86310446,0.7163576,0.56739867,0.90760577,1
0.9098896,0.7632025,0.7797837,0.5803714,0.511233,0.08420307,0.9399374,0.7140848,1
0.99812156,0.9798462,0.9977828,0.9213669,0.990188,0.9987427,0.9999683,0.9996769,1
0.58654237,0.74913704,0.51910275,0.5701218,0.8423116,0.4707525,0.9183162,0.9891001,1
0.93123096,0.33364266,0.70808077,0.5256239,0.94141006,0.7501421,0.9792068,0.98546386,1
0.99845344,0.15889211,0.9941893,0.3366546,0.9363452,0.81618285,0.6369917,0.9350817,1
0.99156,0.97664875,0.990965,0.6473844,0.9984556,0.9645242,0.9999264,0.9832241,1
0.35583,0.5587242,0.15282796,0.23419903,0.14843468,0.01630773,0.42673367,0.49864414,1
0.78248954,0.7790606,0.9860392,0.8775496,0.89479357,0.99158,0.981937,0.9916133,1
0.99999005,0.9999892,0.95337933,0.99908066,0.9998101,0.94230175,0.9999948,0.9999972,1
0.958641,0.98294544,0.989692,0.9003816,0.9896291,0.9948496,0.9956464,0.9918103,1
0.99868226,0.99933374,0.9844835,0.9836835,0.9984624,0.97173494,0.99964124,0.9563219,1
0.9501346,0.9920977,0.99865884,0.92046916,0.9566293,0.9981478,0.9928372,0.9974269,1
0.9979762,0.99990994,0.99993163,0.985741,0.9989198,0.9951178,0.9999967,0.9998084,1
0.9575728,0.8293861,0.7302393,0.629349,0.8918257,0.7971768,0.9467756,0.98693085,1
0.8786268,0.16228579,0.6262096,0.5140989,0.4630693,0.5985898,0.40922892,0.87227845,1
0.4192672,0.8091785,0.9750464,0.5369637,0.93834925,0.3433349,0.9459025,0.8751079,1
0.9716842,0.97666407,0.96556103,0.8728529,0.64091885,0.74035835,0.7457483,0.79787785,1
0.896588,0.88442373,0.88487047,0.9359741,0.86288136,0.9784393,0.8033935,0.93286204,1
0.999992,0.999993,0.9999925,0.99779016,0.9999967,0.9999922,1.0,0.99999785,1
0.99999994,1.0,0.99999994,0.99985904,0.9999997,0.99998796,0.99999976,1.0,1
0.95956093,0.996852,0.9911141,0.9034425,0.89849806,0.9332038,0.99422544,0.91509324,1
0.6355735,0.47614512,0.6365025,0.12591799,0.8443986,0.6771765,0.7214781,0.6533802,1
0.6996974,0.7169912,0.59805906,0.6642859,0.5477378,0.976074,0.9959126,0.99036896,1
0.9994255,0.99999815,0.9999902,0.9870987,0.99998766,0.99971485,0.99999535,0.99999624,1
0.9996288,0.9972748,0.9923099,0.9700682,0.99263775,0.9659475,0.996627,0.99881214,1
0.99988306,0.998644,0.98761636,0.9970708,0.91549593,0.97845703,0.9966192,0.99968517,1
0.99585384,0.96848726,0.99311227,0.98727226,0.99628025,0.99978065,0.9072339,0.9970979,1
0.8906987,0.95156866,0.5772626,0.62707675,0.60344017,0.54559207,0.9533195,0.7687393,1
0.997421,0.9992009,0.9994578,0.9786649,0.99965215,0.9994653,0.9999937,0.9998502,1
0.94123626,0.4110236,0.18167272,0.57784146,0.9824793,0.983273,0.9601164,0.9916709,1
0.9240339,0.75103605,0.93459994,0.2078175,0.9910771,0.66168445,0.9598585,0.96059227,1
0.99978906,0.9834334,0.99969095,0.91890645,0.99997574,0.9992961,0.9999521,0.99970883,1
0.4595876,0.04017835,0.27979785,0.03258017,0.35936016,0.23728482,0.023246808,0.2607459,1
0.8867153,0.8914244,0.24418932,0.35012773,0.93571347,0.044258703,0.9725446,0.9728568,1
0.9999849,0.9999994,0.9997862,0.9960601,0.9993668,0.9999635,0.9999768,0.9999932,1
0.9991874,0.9973143,0.9698176,0.9916752,0.98969865,0.94893676,0.9882316,0.95147204,1
0.8200708,0.42789477,0.7357248,0.6127589,0.87381375,0.8555362,0.90325236,0.96632755,1
0.9964835,0.41869593,0.31819093,0.82259613,0.9375578,0.85529923,0.9264629,0.976565,1
0.9994196,0.99989545,0.95282006,0.84846514,0.8420107,0.9652979,0.99736893,0.97238815,1
0.07767099,0.013795364,0.04060781,0.11611109,0.37847134,0.23762858,0.15355976,0.08737286,1
0.5088226,0.36790353,0.28590903,0.45191765,0.57099426,0.5543853,0.1265894,0.28980806,1
0.16075078,0.34095675,0.23404849,0.005650076,0.5371578,0.07953146,0.027979268,0.5025062,1
0.7427191,0.9554654,0.5719768,0.7899929,0.52164495,0.15099256,0.8810896,0.9649871,1
0.9871213,0.99258465,0.99431187,0.99333173,0.9952461,0.57185996,0.99525386,0.99950385,1
0.99506927,0.9904976,0.9977565,0.33787322,0.9689497,0.99591833,0.99929523,0.99579537,1
0.05841524,0.05432954,0.04533186,0.017875697,0.1508862,0.0968382,0.028014043,0.18341555,1
0.9999961,0.9370081,0.9936894,0.9833021,0.9985844,0.9980235,0.99989736,0.99963284,1
0.98298526,0.9991767,0.93445706,0.9902894,0.97464114,0.9931442,0.99453604,0.99917614,1
0.9733349,0.9999529,0.9880739,0.99460596,0.99840164,0.87513703,0.99995625,0.99990284,1
0.9996752,0.2899321,0.9996346,0.9954491,0.80035347,0.9968055,0.9999439,0.9999988,1
0.9438773,0.88472354,0.26493526,0.5443676,0.96461225,0.27657583,0.97851086,0.86363524,1
0.9586581,0.9918299,0.99521244,0.9482203,0.9217088,0.99881536,0.99871624,0.9894446,1
0.24365036,0.047529742,0.15928817,0.029961113,0.21461146,0.106758036,0.02431369,0.06627988,1
0.99484855,0.9329259,0.9969134,0.9720315,0.98994464,0.9994178,0.99844927,0.9997083,1
0.9841546,0.99717176,0.97942793,0.5899066,0.95287555,0.9957081,0.9663148,0.9984732,1
0.98750836,0.4364504,0.856217,0.836846,0.76652986,0.9244526,0.4589942,0.9607824,1
0.98750836,0.4364504,0.856217,0.836846,0.76652986,0.9244526,0.4589942,0.9607824,1
0.9963016,0.9461661,0.9957811,0.9973054,0.8891776,0.996716,0.9977763,0.9915944,1
0.94645816,0.93446094,0.86331385,0.4169777,0.9328973,0.76327705,0.8554989,0.64593077,1
0.978463,0.3488127,0.3901163,0.9090552,0.9377311,0.76695526,0.7473208,0.85476565,1
0.63502145,0.48049164,0.0810685,0.44167626,0.5416361,0.7658645,0.34778893,0.46087152,1
0.9901001,0.9386549,0.9993248,0.15559751,0.97631353,0.97898555,0.98929596,0.9712882,1
0.99169886,0.90175426,0.9800616,0.98199326,0.9966025,0.99446356,0.99795806,0.9791335,1
0.6837511,0.36240727,0.9194746,0.48954305,0.350158,0.31779447,0.50364065,0.42726496,1
0.9978917,0.9985318,0.9716279,0.961907,0.8678082,0.9985283,0.95871854,0.9903611,1
0.84781337,0.58753693,0.9106225,0.8274341,0.99853694,0.92016894,0.9867564,0.9057861,1
0.9833869,0.9463873,0.8724966,0.93854827,0.9900518,0.982318,0.96027195,0.991284,1
0.64167887,0.76721674,0.83321905,0.32882938,0.9380145,0.16956568,0.9168659,0.9951512,1
0.99796134,0.9742017,0.9992238,0.9867242,0.99805725,0.99720335,0.9952717,0.9977279,1
0.4439272,0.41153592,0.14780167,0.20053183,0.48881954,0.39584962,0.6198652,0.59224194,1
0.90286434,0.9793788,0.8741934,0.8860667,0.97716683,0.6772846,0.9716639,0.99895,1
0.9857064,0.35220796,0.2201897,0.32973337,0.65282154,0.65546334,0.8465064,0.99847937,1
0.99968374,0.95535284,0.9714722,0.99788404,0.98761886,0.9951325,0.99848783,0.99830014,1
0.9999432,0.9994168,0.9980581,0.998224,0.99299586,0.999618,0.99969304,0.99878466,1
0.98646337,0.9892641,0.9837769,0.96087813,0.99054086,0.94192445,0.99657065,0.99976295,1
0.999266,0.998885,0.924171,0.9207106,0.9963503,0.9931165,0.9999977,0.9984119,1
0.8245016,0.83545506,0.50710905,0.84126055,0.62684464,0.6040801,0.65555805,0.9383285,1
0.76767665,0.4523617,0.2713961,0.9100244,0.42171445,0.84058994,0.98717386,0.8209213,1
0.99862117,0.9961488,0.9900808,0.9015729,0.95906734,0.9444112,0.9973811,0.98036224,1
0.9999995,1.0,0.9999987,0.99993455,0.99916965,0.9999918,0.99999845,0.99997044,1
0.99679565,0.9897902,0.97232294,0.9632014,0.9988298,0.9898169,0.9991754,0.925647,1
0.7612033,0.0037997426,0.05543686,0.38172537,0.07226872,0.051206827,0.42074984,0.63326955,1
0.9687255,0.6305755,0.26493317,0.18882698,0.9482986,0.9707346,0.71416724,0.65796924,1
0.872485,0.98666734,0.8077694,0.77293444,0.5249319,0.9225957,0.982479,0.6222682,1
0.98536366,0.86903405,0.9959954,0.9060324,0.7869024,0.96950257,0.99686825,0.99336845,1
0.93090874,0.9978356,0.99001414,0.6195103,0.6139972,0.86933315,0.9486005,0.86772823,1
0.4300184,0.5256419,0.47213688,0.18493135,0.54824626,0.580458,0.51679146,0.7400816,1
0.9979697,0.99968195,0.9193207,0.9968526,0.9948318,0.99856263,0.99402434,0.98726714,1
0.99963355,0.9975501,0.9540073,0.99803644,0.9570565,0.9661351,0.9877939,0.99908674,1
0.9986069,0.9974117,0.98923725,0.6979443,0.998194,0.9994245,0.99959314,0.99209464,1
0.96399486,0.9852974,0.8500574,0.95883805,0.99238324,0.98424727,0.9906196,0.9994082,1
0.62500155,0.17899789,0.33052108,0.09541566,0.17329077,0.7570126,0.21884097,0.8049374,1
0.99984914,0.9999615,0.99999076,0.9949708,0.9999739,0.9982044,0.9997335,0.9999998,1
0.99850416,0.999987,0.9999921,0.99968904,0.99991363,0.99772817,0.9999338,0.9999964,1
0.9771855,0.40444705,0.970223,0.8422696,0.9827667,0.9829846,0.9528147,0.9735173,1
0.9719416,0.9930835,0.9992127,0.93035173,0.9558453,0.99942845,0.9989659,0.9974044,1
0.9845577,0.8222863,0.9694376,0.8663848,0.9976444,0.9902304,0.99299437,0.7040671,1
0.9178047,0.9947934,0.8289784,0.78279793,0.9927754,0.99007815,0.98122597,0.9988946,1
0.99978423,0.9997527,0.9944647,0.9944127,0.9987201,0.99904156,0.9999877,0.9999909,1
0.9187956,0.9080186,0.54606235,0.7504545,0.86318576,0.7680082,0.9799014,0.83309746,1
0.82857436,0.88515836,0.8193136,0.2246751,0.60193443,0.44406214,0.79975784,0.9888164,1
0.99673724,0.9998957,0.9149561,0.9356152,0.9736563,0.9996256,0.99329334,0.9589585,1
0.99878323,0.9589299,0.9903556,0.97969544,0.99885154,0.9534308,0.9969022,0.99341744,1
0.8228163,0.1506932,0.28302908,0.74313146,0.17783482,0.65522194,0.31713963,0.9483859,1
0.059264712,0.29147562,0.1494294,0.40430132,0.25936797,0.15869078,0.6333792,0.8330481,1
0.99053097,0.9694454,0.9917454,0.7237003,0.7658454,0.997078,0.86287063,0.9926674,1
0.6946249,0.98694366,0.73576605,0.72735506,0.9312411,0.77476454,0.99599564,0.9741317,1
0.98857206,0.97980666,0.9578167,0.97600275,0.9776812,0.9893054,0.99811405,0.72709125,1
0.9980129,0.9987288,0.9592217,0.9959572,0.999749,0.9999756,0.9999392,0.9999852,1
0.7012483,0.5514833,0.69966537,0.74490297,0.3914239,0.29787278,0.9894221,0.8923351,1
0.9861621,0.9668882,0.72539747,0.5508823,0.99345744,0.9923829,0.84282786,0.99294394,1
0.96773255,0.9735003,0.9190415,0.86572725,0.9811674,0.7410704,0.9560176,0.8861878,1
0.8975802,0.9930093,0.97405344,0.4919433,0.942907,0.910325,0.794289,0.93721366,1
0.8975802,0.9930093,0.97405344,0.4919433,0.942907,0.910325,0.794289,0.93721366,1
0.8890816,0.8980996,0.9982261,0.30481365,0.954469,0.86806023,0.94420433,0.8841299,1
0.9999912,0.9999749,0.9990026,0.9992021,0.999987,0.9999965,0.9999805,0.9996831,1
0.99150914,0.99353784,0.96197003,0.97738117,0.8435087,0.9509476,0.9601995,0.9818181,1
0.9996674,0.9868921,0.99611473,0.88337713,0.99464154,0.9999842,0.96094793,0.99992365,1
0.78262216,0.6933992,0.45769605,0.15212636,0.53801167,0.24661458,0.7024263,0.44338244,1
0.19222601,0.15588437,0.011241784,0.413904,0.23706506,0.01146369,0.16116767,0.26636168,1
0.94545645,0.72430587,0.86542225,0.9014062,0.9794946,0.986085,0.9978892,0.9960029,1
0.99999714,0.9999992,0.99982417,0.9777962,0.99997336,0.9983849,0.9999344,0.99999183,1
0.9893353,0.9978419,0.5708469,0.8917458,0.89054143,0.99503267,0.99718696,0.97822547,1
0.99074805,0.99999005,0.98242503,0.98823017,0.9990837,0.99598575,0.99087155,0.9982601,1
0.9437368,0.99999535,0.96618015,0.99184096,0.9892514,0.9945448,0.9873248,0.99870396,1
0.9845183,0.9513117,0.9571738,0.71753526,0.9987056,0.970116,0.96953505,0.997698,1
0.9990906,0.8966255,0.76710415,0.5219561,0.6680009,0.98804647,0.9742222,0.99818265,1
0.9999704,0.99991417,0.9950645,0.9994689,0.99997467,0.9999124,0.9999836,0.9995941,1
0.99356407,0.9846786,0.99917567,0.92091835,0.99939865,0.98313767,0.9998034,0.99987596,1
0.9998737,0.9999494,0.9996204,0.99987286,0.9999287,0.9999506,0.9999678,0.99994826,1
0.81156254,0.8653064,0.9903035,0.83184934,0.99426407,0.7543483,0.99323183,0.5707022,1
0.9213276,0.67893994,0.7439066,0.5364289,0.5630881,0.78420496,0.47589928,0.9573014,1
0.985606,0.93124765,0.99049425,0.9024041,0.9826399,0.9893137,0.9996415,0.9915025,1
0.9994791,0.9999625,0.99982554,0.90279573,0.99962735,0.99994624,0.999955,0.9999937,1
0.96750754,0.7879019,0.20199943,0.3190033,0.508513,0.7838278,0.6880126,0.9622236,1
0.92477673,0.9779183,0.9636858,0.8784811,0.9998403,0.999009,0.9966362,0.9885671,1
0.9869442,0.9120979,0.8078158,0.6737428,0.97098035,0.9442371,0.9779412,0.856083,1
0.9205813,0.98857766,0.97221774,0.90765524,0.9518968,0.97967756,0.9384931,0.9218193,1
0.9751284,0.9151508,0.7026424,0.97565156,0.7373241,0.8795269,0.8510843,0.99662423,1
0.9970444,0.94245666,0.98711336,0.9607345,0.98003876,0.84970486,0.98495704,0.98153526,1
0.02829894,0.23450358,0.035045505,0.3064641,0.02941341,0.5946028,0.14146577,0.25492793,1
0.95654166,0.96271807,0.9973365,0.76835,0.9682751,0.6254379,0.9927571,0.98050153,1
0.9981765,0.9891036,0.9976097,0.8786841,0.7691103,0.8375708,0.9962116,0.9085531,1
0.9998771,0.99910146,0.9577738,0.8492443,0.95726323,0.99880135,0.9959536,0.9917922,1
0.96614456,0.9864234,0.995666,0.8646446,0.9963492,0.9692833,0.9965565,0.8103212,1
0.9802584,0.9235525,0.9801323,0.35208875,0.9976296,0.83669096,0.98111886,0.9808519,1
0.99999356,0.9980952,0.9995205,0.9517372,0.9994392,0.99694455,0.999914,0.9986001,1
0.41548598,0.4371529,0.061566733,0.43522653,0.40123153,0.38021785,0.8412037,0.18552803,1
0.31553426,0.54978323,0.78262556,0.3217146,0.14649704,0.87711114,0.5277809,0.36612788,1
0.9327787,0.96956843,0.7641792,0.81190777,0.8495719,0.96253055,0.92721236,0.973596,1
0.99882644,0.9968503,0.9780431,0.8682711,0.9967386,0.984923,0.99249166,0.9998048,1
0.99984515,0.999374,0.9624063,0.9997931,0.9913533,0.981907,0.99673027,0.9900005,1
0.9757761,0.90679675,0.9676977,0.74893826,0.93539286,0.94474393,0.9637484,0.94156164,1
0.99017274,0.7318237,0.83305556,0.8152097,0.98331237,0.6244079,0.99820095,0.9590706,1
0.693539,0.93303573,0.5116632,0.3897169,0.79928374,0.39106613,0.89593184,0.71014154,1
0.8428966,0.8792486,0.8514042,0.4741053,0.8125132,0.27101788,0.59825397,0.87690336,1
0.9922998,0.95078146,0.99006075,0.99521214,0.9970412,0.9933954,0.9855459,0.9903879,1
0.9917518,0.82798934,0.9898223,0.927822,0.9886185,0.92313206,0.99080926,0.9937112,1
0.9990467,0.8226034,0.9076936,0.9436484,0.9789674,0.9920192,0.998926,0.9948341,1
0.7333313,0.096200086,0.34692124,0.054932885,0.110390514,0.36717296,0.91127396,0.2689644,1
0.24212597,0.21505508,0.114393845,0.311524,0.211474,0.1762663,0.33557895,0.2080708,1
0.99523985,0.99093264,0.8413629,0.9293682,0.95752186,0.96398795,0.96290976,0.9512757,1
0.9942986,0.24461177,0.5118653,0.19249028,0.83130693,0.79689896,0.85508794,0.87096685,1
0.9846338,0.99170095,0.97667366,0.9904467,0.94203246,0.9881115,0.9261343,0.82716334,1
